profile_filename,helmet_positioning,num_epochs,classifier,computing_time,epoch_duration,epoch_size,num_filters,test_size,accuracy,targets,non_targets,TP,FP,TN,FN,(TP/(TP+FP),TN/(TN+FN),TP/(TP+FN),TN/(TN+FP)
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.60904717445,0.7,89,4,0.2,0.413793103448,15,43,6,25,18,9,19,66,40,41
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.45242595673,0.7,89,1,0.3,0.655172413793,22,65,4,12,53,18,25,74,18,81
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.41064691544,0.7,89,2,0.3,0.586206896552,22,65,5,19,46,17,20,73,22,70
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.46484088898,0.7,89,3,0.3,0.528735632184,22,65,9,28,37,13,24,74,40,56
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.54969596863,0.7,89,4,0.3,0.620689655172,22,65,9,20,45,13,31,77,40,69
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.12617278099,0.875,112,1,0.2,0.586206896552,19,39,3,8,31,16,27,65,15,79
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.20215392113,0.875,112,2,0.2,0.5,19,39,6,16,23,13,27,63,31,58
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.31032800674,0.875,112,3,0.2,0.637931034483,19,39,9,11,28,10,45,73,47,71
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.30290699005,0.875,112,4,0.2,0.620689655172,19,39,6,9,30,13,40,69,31,76
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.21078109741,0.875,112,1,0.3,0.551724137931,28,59,5,16,43,23,23,65,17,72
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.17099380493,0.875,112,2,0.3,0.551724137931,28,59,13,24,35,15,35,70,46,59
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.19854903221,0.875,112,3,0.3,0.574712643678,28,59,11,20,39,17,35,69,39,66
felipevieirafrujeri_2016_11_12_16_43,normal,290,ClassifierType.lda,2.20730495453,0.875,112,4,0.3,0.597701149425,28,59,8,15,44,20,34,68,28,74
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.83495593071,0.6,76,1,0.2,0.772727272727,10,34,3,3,31,7,50,81,30,91
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.860123157501,0.6,76,2,0.2,0.840909090909,10,34,6,3,31,4,66,88,60,91
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.979578018188,0.6,76,3,0.2,0.522727272727,10,34,4,15,19,6,21,76,40,55
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.19814300537,0.6,76,4,0.2,0.613636363636,10,34,6,13,21,4,31,84,60,61
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.88460111618,0.6,76,1,0.3,0.772727272727,12,54,5,8,46,7,38,86,41,85
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.886584043503,0.6,76,2,0.3,0.69696969697,12,54,5,13,41,7,27,85,41,75
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.987663030624,0.6,76,3,0.3,0.621212121212,12,54,7,20,34,5,25,87,58,62
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,0.962978839874,0.6,76,4,0.3,0.636363636364,12,54,5,17,37,7,22,84,41,68
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.53253793716,0.7,89,1,0.2,0.818181818182,9,35,5,4,31,4,55,88,55,88
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.61298108101,0.7,89,2,0.2,0.522727272727,9,35,1,13,22,8,7,73,11,62
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.4522600174,0.7,89,3,0.2,0.454545454545,9,35,2,17,18,7,10,72,22,51
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.58442592621,0.7,89,4,0.2,0.659090909091,9,35,3,9,26,6,25,81,33,74
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.35324597359,0.7,89,1,0.3,0.772727272727,11,55,6,10,45,5,37,90,54,81
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.36639404297,0.7,89,2,0.3,0.590909090909,11,55,5,21,34,6,19,85,45,61
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.40160608292,0.7,89,3,0.3,0.484848484848,11,55,1,24,31,10,4,75,9,56
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,1.34711909294,0.7,89,4,0.3,0.681818181818,11,55,4,14,41,7,22,85,36,74
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.26795196533,0.875,112,1,0.2,0.704545454545,8,36,4,9,27,4,30,87,50,75
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.17223000526,0.875,112,2,0.2,0.636363636364,8,36,3,11,25,5,21,83,37,69
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.08058404922,0.875,112,3,0.2,0.590909090909,8,36,3,13,23,5,18,82,37,63
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.04924988747,0.875,112,4,0.2,0.636363636364,8,36,2,10,26,6,16,81,25,72
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.95174503326,0.875,112,1,0.3,0.742424242424,11,55,5,11,44,6,31,88,45,80
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.00996804237,0.875,112,2,0.3,0.530303030303,11,55,8,28,27,3,22,90,72,49
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.31005787849,0.875,112,3,0.3,0.651515151515,11,55,3,15,40,8,16,83,27,72
felipevieirafrujeri_2016_11_12_16_54,normal,218,ClassifierType.lda,2.03891015053,0.875,112,4,0.3,0.712121212121,11,55,2,10,45,9,16,83,18,81
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.86945104599,0.6,76,1,0.2,0.681818181818,15,29,9,8,21,6,52,77,60,72
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.798322200775,0.6,76,2,0.2,0.545454545455,15,29,4,9,20,11,30,64,26,68
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.768517017365,0.6,76,3,0.2,0.568181818182,15,29,7,11,18,8,38,69,46,62
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.774430036545,0.6,76,4,0.2,0.590909090909,15,29,10,13,16,5,43,76,66,55
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.751606941223,0.6,76,1,0.3,0.681818181818,21,45,15,15,30,6,50,83,71,66
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.786689996719,0.6,76,2,0.3,0.515151515152,21,45,7,18,27,14,28,65,33,60
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,1.23354482651,0.6,76,3,0.3,0.606060606061,21,45,9,14,31,12,39,72,42,68
felipevieirafrujeri_2016_11_12_18_26,normal,217,ClassifierType.lda,0.865181922913,0.6,76,4,0.3,0.651515151515,21,45,9,11,34,12,45,73,42,75
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,2.45356917381,0.7,89,1,0.2,0.704545454545,11,33,6,8,25,5,42,83,54,75
felipevieirafrujeri_2016_11_12_18_26,normal,218,ClassifierType.lda,1.24172496796,0.7,89,2,0.2,0.522727272727,11,33,5,15,18,6,25,75,45,54
