profile_filename,helmet_positioning,num_epochs,classifier,computing_time,epoch_duration,epoch_size,num_filters,test_size,accuracy,targets,non_targets,TP,FP,TN,FN,(TP/(TP+FP),TN/(TN+FN),TP/(TP+FN),TN/(TN+FP)
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,0.881475925446,0.6,76,2,0.3,0.821428571429,6,22,1,0,22,5,100,81,16,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,1.38454198837,0.6,76,3,0.3,0.642857142857,6,22,0,4,18,6,0,75,0,81
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,2.29094099998,0.6,76,4,0.3,0.714285714286,6,22,1,3,19,5,25,79,16,86
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,1.61766290665,0.7,89,1,0.2,0.526315789474,5,14,0,4,10,5,0,66,0,71
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,0.935429096222,0.7,89,2,0.2,0.736842105263,5,14,1,1,13,4,50,76,20,92
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,0.904277801514,0.7,89,3,0.2,0.789473684211,5,14,1,0,14,4,100,77,20,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,0.678743124008,0.7,89,4,0.2,0.842105263158,5,14,3,1,13,2,75,86,60,92
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,0.88383102417,0.7,89,1,0.3,0.75,7,21,0,0,21,7,nan,75,0,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,0.750797986984,0.7,89,2,0.3,0.75,7,21,0,0,21,7,nan,75,0,100
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,0.869538068771,0.7,89,3,0.3,0.678571428571,7,21,0,2,19,7,0,73,0,90
felipevieirafrujeri_2016_11_12_15_04,normal,91,ClassifierType.rf,0.753133058548,0.7,89,4,0.3,0.785714285714,7,21,1,0,21,6,100,77,14,100
