profile_filename,helmet_positioning,num_epochs,classifier,computing_time,epoch_duration,epoch_size,num_filters,test_size,accuracy,targets,non_targets,TP,FP,TN,FN,(TP/(TP+FP),TN/(TN+FN),TP/(TP+FN),TN/(TN+FP)
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,3.13271999359,0.875,112,3,0.2,0.653846153846,13,13,7,3,10,6,70,62,53,76
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,3.08014202118,0.875,112,4,0.2,0.615384615385,13,13,7,4,9,6,63,60,53,69
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,3.00692605972,0.875,112,1,0.3,0.617647058824,17,17,12,8,9,5,60,64,70,52
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,3.57516407967,0.875,112,2,0.3,0.558823529412,17,17,10,8,9,7,55,56,58,52
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,2.66318702698,0.875,112,3,0.3,0.735294117647,17,17,12,4,13,5,75,72,70,76
felipevieirafrujeri_2016_11_12_16_36,normal,271,ClassifierType.lda,2.75454115868,0.875,112,4,0.3,0.764705882353,17,17,12,3,14,5,80,73,70,82
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,0.92440199852,0.6,76,1,0.2,0.722222222222,9,9,7,3,6,2,70,75,77,66
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,1.04523897171,0.6,76,2,0.2,0.722222222222,9,9,6,2,7,3,75,70,66,77
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,0.82413816452,0.6,76,3,0.2,0.611111111111,9,9,7,5,4,2,58,66,77,44
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,0.79721903801,0.6,76,4,0.2,0.722222222222,9,9,8,4,5,1,66,83,88,55
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,0.953175067902,0.6,76,1,0.3,0.7,10,10,9,5,5,1,64,83,90,50
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,1.02624702454,0.6,76,2,0.3,0.7,10,10,8,4,6,2,66,75,80,60
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,0.940179824829,0.6,76,3,0.3,0.8,10,10,8,2,8,2,80,80,80,80
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,0.857268810272,0.6,76,4,0.3,0.75,10,10,9,4,6,1,69,85,90,60
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,1.17204618454,0.7,89,1,0.2,0.333333333333,9,9,4,7,2,5,36,28,44,22
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,1.60742402077,0.7,89,2,0.2,0.555555555556,9,9,6,5,4,3,54,57,66,44
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,1.5772061348,0.7,89,3,0.2,0.777777777778,9,9,7,2,7,2,77,77,77,77
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,1.39407205582,0.7,89,4,0.2,0.722222222222,9,9,5,1,8,4,83,66,55,88
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,1.30245304108,0.7,89,1,0.3,0.555555555556,18,18,11,9,9,7,55,56,61,50
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,1.27128911018,0.7,89,2,0.3,0.666666666667,18,18,10,4,14,8,71,63,55,77
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,1.49204301834,0.7,89,3,0.3,0.638888888889,18,18,11,6,12,7,64,63,61,66
felipevieirafrujeri_2016_11_12_16_40,normal,181,ClassifierType.lda,1.37000703812,0.7,89,4,0.3,0.777777777778,18,18,14,4,14,4,77,77,77,77
felipevieirafrujeri_2016_11_12_16_40,normal,183,ClassifierType.lda,2.39653110504,0.875,112,1,0.2,0.5,7,7,2,2,5,5,50,50,28,71
felipevieirafrujeri_2016_11_12_16_40,normal,183,ClassifierType.lda,2.02498006821,0.875,112,2,0.2,0.642857142857,7,7,4,2,5,3,66,62,57,71
felipevieirafrujeri_2016_11_12_16_40,normal,183,ClassifierType.lda,2.34610104561,0.875,112,3,0.2,0.714285714286,7,7,4,1,6,3,80,66,57,85
felipevieirafrujeri_2016_11_12_16_40,normal,183,ClassifierType.lda,2.07955884933,0.875,112,4,0.2,0.642857142857,7,7,3,1,6,4,75,60,42,85
felipevieirafrujeri_2016_11_12_16_40,normal,183,ClassifierType.lda,2.1900241375,0.875,112,1,0.3,0.461538461538,13,13,5,6,7,8,45,46,38,53
felipevieirafrujeri_2016_11_12_16_40,normal,183,ClassifierType.lda,1.86518502235,0.875,112,2,0.3,0.461538461538,13,13,4,5,8,9,44,47,30,61
felipevieirafrujeri_2016_11_12_16_40,normal,183,ClassifierType.lda,1.94680905342,0.875,112,3,0.3,0.692307692308,13,13,7,2,11,6,77,64,53,84
felipevieirafrujeri_2016_11_12_16_40,normal,183,ClassifierType.lda,2.40715813637,0.875,112,4,0.3,0.576923076923,13,13,8,6,7,5,57,58,61,53
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.2881090641,0.6,76,1,0.2,0.423076923077,13,13,3,5,8,10,37,44,23,61
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.38997507095,0.6,76,2,0.2,0.576923076923,13,13,8,6,7,5,57,58,61,53
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.24822616577,0.6,76,3,0.2,0.538461538462,13,13,7,6,7,6,53,53,53,53
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.2136900425,0.6,76,4,0.2,0.615384615385,13,13,6,3,10,7,66,58,46,76
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.12900114059,0.6,76,1,0.3,0.475,20,20,9,10,10,11,47,47,45,50
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.09920883179,0.6,76,2,0.3,0.475,20,20,11,12,8,9,47,47,55,40
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.10997414589,0.6,76,3,0.3,0.575,20,20,9,6,14,11,60,56,45,70
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.29342794418,0.6,76,4,0.3,0.625,20,20,12,7,13,8,63,61,60,65
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.79642081261,0.7,89,1,0.2,0.5,15,15,6,6,9,9,50,50,40,60
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.85354304314,0.7,89,2,0.2,0.6,15,15,9,6,9,6,60,60,60,60
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.60080599785,0.7,89,3,0.2,0.5,15,15,5,5,10,10,50,50,33,66
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.49588012695,0.7,89,4,0.2,0.6,15,15,7,4,11,8,63,57,46,73
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.50992798805,0.7,89,1,0.3,0.431818181818,22,22,8,11,11,14,42,44,36,50
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.66533493996,0.7,89,2,0.3,0.5,22,22,11,11,11,11,50,50,50,50
felipevieirafrujeri_2016_11_12_16_43,normal,289,ClassifierType.lda,1.74702596664,0.7,89,3,0.3,0.522727272727,22,22,13,12,10,9,52,52,59,45
